"year" "area" "price"
"3660" 9 35 29729
"3661" 14 65 48065
"3662" 23 31 5000
"3663" 23 90 54977
"3664" 18 42 19355
"3665" 9 80 72989
"3666" 20 37 9907
"3667" 16 52 32538
"3668" 13 33 20445
"3669" 21 55 24967
"3670" 5 38 41560
"3671" 25 114 73534
"3672" 19 42 16174
"3673" 20 42 14799
"3674" 10 52 44904
"3675" 7 31 31292
"3676" 5 71 72320
"3677" 15 43 26494
"3678" 5 83 84128
"3679" 16 31 12044
"3680" 4 53 57583
"3681" 18 35 11994
"3682" 1 38 48986
"3683" 15 43 25919
"3684" 7 38 36993
"3685" 11 33 23551
"3686" 23 36 5000
"3687" 25 64 25728
"3688" 6 37 37943
"3689" 4 51 55605
"3690" 21 48 18322
"3691" 25 52 14581
"3692" 22 57 25479
"3693" 24 60 23495
"3694" 18 93 67131
"3695" 9 50 44947
"3696" 28 35 5000
"3697" 16 45 25884
"3698" 3 47 53798
"3699" 12 32 21247
"3700" 5 42 45214
"3701" 22 46 15333
"3702" 30 56 7730
"3703" 24 51 15936
"3704" 25 89 49279
"3705" 26 61 21119
"3706" 15 58 40198
"3707" 23 34 5000
"3708" 18 31 8616
"3709" 5 77 79318
"3710" 1 35 47000
"3711" 27 108 62963
"3712" 8 100 94812
"3713" 14 41 25627
"3714" 3 64 69568
"3715" 8 39 36576
"3716" 20 30 5000
"3717" 16 43 23609
"3718" 9 34 28921
"3719" 8 31 28656
"3720" 15 68 48978
"3721" 6 54 54623
"3722" 19 57 31300
"3723" 29 42 5000
"3724" 16 48 28619
"3725" 6 46 47092
"3726" 25 47 10232
"3727" 16 139 114456
"3728" 16 74 54066
"3729" 2 46 54664
"3730" 24 32 5000
"3731" 12 39 28734
"3732" 18 59 34898
"3733" 28 91 45152
"3734" 6 40 41017
"3735" 9 96 87648
"3736" 21 76 44784
"3737" 3 44 50995
"3738" 23 88 52281
"3739" 21 45 14820
"3740" 20 42 13683
"3741" 3 51 57196
"3742" 28 89 43448
"3743" 14 34 19183
"3744" 26 31 5000
"3745" 7 115 110353
"3746" 13 87 71994
"3747" 1 31 43492
"3748" 25 48 9919
"3749" 27 42 5000
"3750" 17 36 14651
"3751" 13 30 17173
"3752" 12 64 51913
"3753" 9 37 31537
"3754" 9 51 45205
"3755" 22 65 33336
"3756" 0 31 43731
"3757" 15 37 20503
"3758" 27 49 7749
"3759" 28 54 11029
"3760" 5 34 36567
"3761" 9 68 62236
"3762" 19 52 26007
"3763" 20 42 14950
"3764" 11 67 55773
"3765" 17 88 64699
"3766" 19 51 24685
"3767" 17 33 11698
"3768" 1 55 65460
"3769" 13 74 59597
"3770" 23 52 18272
"3771" 21 70 39465
"3772" 14 39 24188
"3773" 3 58 64553
"3774" 4 53 58111
"3775" 0 30 43029
"3776" 17 37 17170
"3777" 19 46 21921
"3778" 28 43 5000
"3779" 27 36 5000
"3780" 4 43 47205
"3781" 12 31 21028
"3782" 5 30 34042
"3783" 20 54 25781
"3784" 7 45 43919
"3785" 17 116 92552
"3786" 6 34 36182
"3787" 18 30 7496
"3788" 5 65 66227
"3789" 8 36 32865
"3790" 7 45 44179
"3791" 2 45 53219
"3792" 0 38 50904
"3793" 9 62 55652
"3794" 16 30 11359
"3795" 2 31 40942
"3796" 24 34 5000
"3797" 17 45 23868
"3798" 20 46 19233
"3799" 9 32 26589
"3800" 16 57 37434
"3801" 19 55 28214
"3802" 4 35 40313
"3803" 26 35 5000
"3804" 16 33 14353
"3805" 29 85 36968
"3806" 15 52 34341
"3807" 15 53 34684
"3808" 5 48 50408
"3809" 18 58 33914
"3810" 29 32 5000
"3811" 20 60 31638
"3812" 16 90 68507
"3813" 9 35 29780
"3814" 6 36 37355
"3815" 2 40 48368
"3816" 10 83 73976
"3817" 5 35 39043
"3818" 0 36 49410
"3819" 8 80 76068
"3820" 2 34 43090
"3821" 7 56 54210
"3822" 24 35 5000
"3823" 24 39 5000
"3824" 5 101 101018
"3825" 20 74 45495
"3826" 18 40 16909
"3827" 8 37 34269
"3828" 17 39 18367
"3829" 29 41 5000
"3830" 7 34 33143
"3831" 6 51 50858
"3832" 23 38 5221
"3833" 5 30 33927
"3834" 25 37 5000
"3835" 3 100 103513
"3836" 28 39 5000
"3837" 15 55 37336
"3838" 27 31 5000
"3839" 24 33 5000
"3840" 1 33 44716
"3841" 21 61 30547
"3842" 25 34 5000
"3843" 0 66 77331
"3844" 21 39 10338
"3845" 3 31 38642
"3846" 18 156 127842
"3847" 4 63 66262
"3848" 25 37 5000
"3849" 17 45 24514
"3850" 11 36 27054
"3851" 10 74 66439
"3852" 8 68 63130
"3853" 11 65 55469
"3854" 10 53 44904
"3855" 14 64 47905
"3856" 0 148 155711
"3857" 3 78 83373
"3858" 18 121 94087
"3859" 23 83 47144
"3860" 15 49 31605
"3861" 29 38 5000
"3862" 3 58 63880
"3863" 13 65 51344
"3864" 3 45 52145
"3865" 7 48 46412
"3866" 4 40 45571
"3867" 30 48 5000
"3868" 23 52 18280
"3869" 16 93 71403
"3870" 8 61 56094
"3871" 14 44 27818
"3872" 6 75 74599
"3873" 14 34 20005
"3874" 24 104 65458
"3875" 30 48 5000
"3876" 26 35 5000
"3877" 1 63 72389
"3878" 2 59 66915
"3879" 19 40 14431
"3880" 4 54 57956
"3881" 21 54 24381
"3882" 9 43 37195
"3883" 30 41 5000
"3884" 2 122 127521
"3885" 11 53 43334
"3886" 7 76 73166
"3887" 3 36 43185
"3888" 11 34 25983
"3889" 13 39 26210
"3890" 11 82 70061
"3891" 6 40 41057
"3892" 3 37 44673
"3893" 9 62 55733
"3894" 20 31 5208
"3895" 5 32 35333
"3896" 15 31 14041
"3897" 7 32 31501
"3898" 28 37 5000
"3899" 21 35 5262
"3900" 21 34 5664
"3901" 21 31 5000
"3902" 14 34 18692
"3903" 28 42 5000
"3904" 24 97 59572
"3905" 20 50 22448
"3906" 25 39 5000
"3907" 24 115 76899
"3908" 9 33 28634
"3909" 13 34 20801
"3910" 5 101 101438
"3911" 22 31 5000
"3912" 7 40 39730
"3913" 10 33 25759
"3914" 1 34 45319
"3915" 14 44 29318
"3916" 29 90 42597
"3917" 29 37 5000
"3918" 4 36 40737
"3919" 1 34 44768
"3920" 26 70 28901
"3921" 22 82 48812
"3922" 19 136 106606
"3923" 14 69 51282
"3924" 26 49 9533
"3925" 10 35 27407
"3926" 20 43 17301
"3927" 5 55 57303
"3928" 11 95 83556
"3929" 1 35 46414
"3930" 3 50 56527
"3931" 5 53 54544
"3932" 27 102 57470
"3933" 28 38 5000
"3934" 21 31 5000
"3935" 28 32 5000
"3936" 25 73 34217
"3937" 17 134 108126
"3938" 7 52 49997
"3939" 29 48 5000
"3940" 28 33 5000
"3941" 16 42 21791
"3942" 12 40 28079
"3943" 25 70 31568
"3944" 11 34 25884
"3945" 4 34 39277
"3946" 4 49 53058
"3947" 25 31 5000
"3948" 24 39 5000
"3949" 2 34 43501
"3950" 23 66 32238
"3951" 17 60 38263
"3952" 22 105 70519
"3953" 24 66 29155
"3954" 22 57 25706
"3955" 9 36 30424
"3956" 11 33 25944
"3957" 18 41 17889
"3958" 30 35 5000
"3959" 19 52 25501
"3960" 10 44 37057
"3961" 29 44 5000
"3962" 25 50 12040
"3963" 20 49 21353
"3964" 28 34 5000
"3965" 7 69 66507
"3966" 13 36 23598
"3967" 5 32 35611
"3968" 7 32 31315
"3969" 19 43 18517
"3970" 10 44 37164
"3971" 10 45 38467
"3972" 9 52 46540
"3973" 17 34 13009
"3974" 12 67 54941
"3975" 6 66 65589
"3976" 29 32 5000
"3977" 22 43 11595
"3978" 14 33 17561
"3979" 1 43 54277
"3980" 18 30 8074
"3981" 0 63 74933
"3982" 29 33 5000
"3983" 3 34 42095
"3984" 3 33 39465
"3985" 17 33 12605
"3986" 15 49 31625
"3987" 2 30 39638
"3988" 4 37 42660
"3989" 20 34 7914
"3990" 27 69 27136
"3991" 11 41 31932
"3992" 23 72 36409
"3993" 10 35 28648
"3994" 2 35 44057
"3995" 4 58 62075
"3996" 0 34 47486
"3997" 18 31 7660
"3998" 26 33 5000
"3999" 9 41 36785
"4000" 7 33 31990
"4001" 23 44 11428
"4002" 18 73 47973
"4003" 8 101 94665
"4004" 1 86 94889
"4005" 25 31 5000
"4006" 18 38 13972
"4007" 8 41 37766
"4008" 2 37 46706
"4009" 20 36 10042
"4010" 11 33 23653
"4011" 4 58 62448
"4012" 14 35 20438
"4013" 17 36 15246
"4014" 2 47 55349
"4015" 12 67 54863
"4016" 11 54 44501
"4017" 23 33 5000
"4018" 7 33 33080
"4019" 24 38 5000
"4020" 2 32 41711
"4021" 27 86 42695
"4022" 24 40 5444
"4023" 23 43 10178
"4024" 0 39 52566
"4025" 11 166 150608
"4026" 2 71 78519
"4027" 10 71 62859
"4028" 8 36 33139
"4029" 25 39 5000
"4030" 18 91 64810
"4031" 25 47 8935
"4032" 23 36 5000
"4033" 7 31 30765
"4034" 23 56 21991
"4035" 12 60 47931
"4036" 22 95 62498
"4037" 13 32 19314
"4038" 12 48 36458
"4039" 11 50 40272
"4040" 22 55 24306
"4041" 22 40 9167
"4042" 25 31 5000
"4043" 5 37 39944
"4044" 27 31 5000
"4045" 21 105 73030
"4046" 21 30 5000
"4047" 23 44 10230
"4048" 29 36 5000
"4049" 10 74 64629
"4050" 18 61 36325
"4051" 17 48 26634
"4052" 10 75 66921
"4053" 7 64 61836
"4054" 10 62 53514
"4055" 26 33 5000
"4056" 23 63 28531
"4057" 22 49 16725
"4058" 4 49 54028
"4059" 4 35 41719
"4060" 14 33 17747
"4061" 20 78 49632
"4062" 2 44 52329
"4063" 23 35 5000
"4064" 9 40 35009
"4065" 19 54 28784
"4066" 7 44 43108
"4067" 22 51 19728
"4068" 15 70 52149
"4069" 19 42 16949
"4070" 30 85 35690
"4071" 27 72 29357
"4072" 15 31 14236
"4073" 19 112 83769
"4074" 3 54 59751
"4075" 17 51 30681
"4076" 12 35 24226
"4077" 21 32 5000
"4078" 21 45 15607
"4079" 27 35 5000
"4080" 23 54 20721
"4081" 17 48 26342
"4082" 16 49 29349
"4083" 12 32 21550
"4084" 23 36 5000
"4085" 9 34 29673
"4086" 17 39 16799
"4087" 17 40 18730
"4088" 26 33 5000
"4089" 10 77 68561
"4090" 25 44 6179
"4091" 3 31 38832
"4092" 7 32 31583
"4093" 22 31 5000
"4094" 2 34 42910
"4095" 1 50 59889
"4096" 17 37 16064
"4097" 5 98 98389
"4098" 7 43 42374
"4099" 13 31 19015
"4100" 8 43 39750
"4101" 19 46 20105
"4102" 1 31 42346
"4103" 22 33 5000
"4104" 3 60 65726
"4105" 5 38 40849
"4106" 16 45 26788
"4107" 28 38 5000
"4108" 24 42 6523
"4109" 20 56 26822
"4110" 28 45 5000
"4111" 28 35 5000
"4112" 23 30 5000
"4113" 3 55 60820
"4114" 26 76 34763
"4115" 9 30 25421
"4116" 4 60 64127
"4117" 4 48 52514
"4118" 7 40 38162
"4119" 8 58 54652
"4120" 29 46 5000
"4121" 27 44 5000
"4122" 9 34 28527
"4123" 11 45 35428
"4124" 19 41 16074
"4125" 7 33 32215
"4126" 29 44 5000
"4127" 17 54 32193
"4128" 3 51 56637
"4129" 20 70 41839
"4130" 14 43 27742
"4131" 14 38 23499
"4132" 10 46 38753
"4133" 4 59 62617
"4134" 30 39 5000
"4135" 23 44 10809
"4136" 3 212 210128
"4137" 1 32 42534
"4138" 0 39 50783
"4139" 1 65 74601
"4140" 11 43 33682
"4141" 10 49 41380
"4142" 6 60 59769
"4143" 18 65 40361
"4144" 28 81 35302
"4145" 9 50 44442
"4146" 3 75 80472
"4147" 4 35 39772
"4148" 23 78 42759
"4149" 7 41 39819
"4150" 13 47 33612
"4151" 23 59 25499
"4152" 5 45 48486
"4153" 12 61 48102
"4154" 27 38 5000
"4155" 8 31 27604
"4156" 6 64 63123
"4157" 21 73 43072
"4158" 25 90 50048
"4159" 11 44 35060
"4160" 28 31 5000
"4161" 11 80 69439
"4162" 14 33 17870
"4163" 6 45 45800
"4164" 6 39 39265
"4165" 28 44 5000
"4166" 0 44 55791
"4167" 17 85 61396
"4168" 28 40 5000
"4169" 18 47 24019
"4170" 9 34 29889
"4171" 21 39 11288
"4172" 23 47 13377
"4173" 5 42 43772
"4174" 5 35 38860
"4175" 13 49 35473
"4176" 19 36 10707
"4177" 9 62 56315
"4178" 13 33 19975
"4179" 12 85 72041
"4180" 28 35 5000
"4181" 1 52 62842
"4182" 19 54 28757
"4183" 1 68 78172
"4184" 6 61 60791
"4185" 13 35 22146
"4186" 17 33 12342
"4187" 2 42 51216
"4188" 23 62 26981
"4189" 28 68 23687
"4190" 10 100 90461
"4191" 9 39 34117
"4192" 27 30 5000
"4193" 19 35 11320
"4194" 22 51 19254
"4195" 5 41 43563
"4196" 4 33 38662
"4197" 2 52 60062
"4198" 14 42 27317
"4199" 10 41 33884
"4200" 25 59 21094
"4201" 23 55 21134
"4202" 16 55 35172
"4203" 12 51 39603
"4204" 9 33 28493
"4205" 13 31 18481
"4206" 1 50 60238
"4207" 29 61 14186
"4208" 7 37 36021
"4209" 27 48 6944
"4210" 15 48 30751
"4211" 22 37 5878
"4212" 23 39 6059
"4213" 19 74 47046
"4214" 29 58 12147
"4215" 10 34 27116
"4216" 29 43 5000
"4217" 6 47 48553
"4218" 8 59 54167
"4219" 1 32 43413
"4220" 9 91 84213
"4221" 1 47 57476
"4222" 25 43 5778
"4223" 19 45 19921
"4224" 16 33 14494
"4225" 10 64 56998
"4226" 20 36 7878
"4227" 26 40 5000
"4228" 19 60 32981
"4229" 6 31 31959
"4230" 29 31 5000
"4231" 18 32 9644
"4232" 23 114 77994
"4233" 10 46 39264
"4234" 12 44 32496
"4235" 18 31 8017
"4236" 19 43 17500
"4237" 4 46 50216
"4238" 12 157 139153
"4239" 23 45 12070
"4240" 14 41 26758
"4241" 23 32 5000
"4242" 1 88 96107
"4243" 28 31 5000
"4244" 18 77 52458
"4245" 13 55 40644
"4246" 26 66 25528
"4247" 3 103 106755
"4248" 13 50 37128
"4249" 4 44 48909
"4250" 23 39 6358
"4251" 18 34 10955
"4252" 3 39 46760
"4253" 12 36 24800
"4254" 14 36 21498
"4255" 8 76 71050
"4256" 5 41 43646
"4257" 16 61 41918
"4258" 23 81 46175
"4259" 8 60 56005
"4260" 13 52 38320
"4261" 13 65 50729
"4262" 14 65 48498
"4263" 7 32 31184
"4264" 16 32 12222
"4265" 5 51 52991
"4266" 27 72 30027
"4267" 0 39 52319
"4268" 16 34 16043
"4269" 23 30 5000
"4270" 6 48 48428
"4271" 9 33 28523
"4272" 1 45 55162
"4273" 16 31 12150
"4274" 8 32 28851
"4275" 2 30 38994
"4276" 17 45 23430
"4277" 22 34 5000
"4278" 6 31 32761
"4279" 6 46 46007
"4280" 3 37 44068
"4281" 10 56 48977
"4282" 14 42 26535
"4283" 3 37 44630
"4284" 17 85 62514
"4285" 11 36 27317
"4286" 30 64 15041
"4287" 28 39 5000
"4288" 0 30 44068
"4289" 15 99 78317
"4290" 17 52 30474
"4291" 24 48 11943
"4292" 12 53 41894
"4293" 10 45 37361
"4294" 16 52 32553
"4295" 9 70 63175
"4296" 21 121 87715
"4297" 24 39 5000
"4298" 27 39 5000
"4299" 9 84 76975
"4300" 23 44 10322
"4301" 7 59 56959
"4302" 15 54 36559
"4303" 27 37 5000
"4304" 13 34 21268
"4305" 4 41 46686
"4306" 14 41 26202
"4307" 3 42 48806
"4308" 15 46 28889
"4309" 15 41 24405
"4310" 20 38 11250
"4311" 4 43 48131
"4312" 8 53 48890
"4313" 17 38 16981
"4314" 17 42 21402
"4315" 6 31 32328
"4316" 16 30 11283
"4317" 5 50 51766
"4318" 12 67 54954
"4319" 12 57 45572
"4320" 26 68 27583
"4321" 24 32 5000
"4322" 21 33 5000
"4323" 28 47 5000
"4324" 27 45 5000
"4325" 9 81 73937
"4326" 9 40 34841
"4327" 23 40 7606
"4328" 12 38 25996
"4329" 27 51 9597
"4330" 12 61 49071
"4331" 21 38 9100
"4332" 8 32 29786
"4333" 20 90 59938
"4334" 24 37 5000
"4335" 26 35 5000
"4336" 18 42 19215
"4337" 14 36 21102
"4338" 19 30 5971
"4339" 3 55 60900
"4340" 5 121 120353
"4341" 4 48 52728
"4342" 20 31 5000
"4343" 26 84 41965
"4344" 16 59 38679
"4345" 0 52 64233
"4346" 2 34 42994
"4347" 28 31 5000
"4348" 21 35 7181
"4349" 6 45 45624
"4350" 0 41 54510
"4351" 1 97 105384
"4352" 1 38 48880
"4353" 3 37 43526
"4354" 18 31 8033
"4355" 21 51 21143
"4356" 8 36 33239
"4357" 18 43 20263
"4358" 0 52 65013
"4359" 1 31 42867
"4360" 20 34 8177
"4361" 6 33 34667
"4362" 28 35 5000
"4363" 18 76 52101
"4364" 20 38 11223
"4365" 23 42 9159
"4366" 9 56 50375
"4367" 17 38 16543
"4368" 21 52 21968
"4369" 21 55 25214
"4370" 4 48 53264
"4371" 14 40 25023
"4372" 20 47 19757
"4373" 2 35 44406
"4374" 21 39 10038
"4375" 13 39 25894
"4376" 4 54 57839
"4377" 18 51 26948
"4378" 24 34 5000
"4379" 29 52 6633
"4380" 20 95 65388
"4381" 8 48 44212
"4382" 27 68 25852
"4383" 29 35 5000
"4384" 14 36 21261
"4385" 5 43 46203
"4386" 2 31 40785
"4387" 0 45 58145
"4388" 16 40 21149
"4389" 25 35 5000
"4390" 19 75 48205
"4391" 23 79 43617
"4392" 14 46 29829
"4393" 20 34 7580
"4394" 2 33 42719
"4395" 18 34 11461
"4396" 8 53 49124
"4397" 11 63 53242
"4398" 7 39 38424
"4399" 26 38 5000
"4400" 3 35 41994
"4401" 20 60 32148
"4402" 18 33 11655
"4403" 22 31 5000
"4404" 8 49 45599
"4405" 24 50 14334
"4406" 29 32 5000
"4407" 24 39 5000
"4408" 21 44 14288
"4409" 11 35 25759
"4410" 8 49 45675
"4411" 4 38 42948
"4412" 24 47 12182
"4413" 17 54 32352
"4414" 24 68 32010
"4415" 8 81 75382
"4416" 20 59 30732
"4417" 15 72 52724
"4418" 16 55 36040
"4419" 22 32 5000
"4420" 5 75 76822
"4421" 4 70 73568
"4422" 8 73 68755
"4423" 30 43 5000
"4424" 18 32 9568
"4425" 9 63 57404
"4426" 17 31 9689
"4427" 27 63 20105
"4428" 5 65 67295
"4429" 14 37 21890
"4430" 8 57 52833
"4431" 30 65 17767
"4432" 19 60 34327
"4433" 19 55 29092
"4434" 10 40 34435
"4435" 1 30 41973
"4436" 4 91 92870
"4437" 3 81 86101
"4438" 18 39 15733
"4439" 29 49 5000
"4440" 22 74 41549
"4441" 29 41 5000
"4442" 14 35 20117
"4443" 16 35 16502
"4444" 14 57 40179
"4445" 9 45 39183
"4446" 14 42 26561
"4447" 27 47 5137
"4448" 18 58 34059
"4449" 16 52 32545
"4450" 25 41 5000
"4451" 27 30 5000
"4452" 7 44 43049
"4453" 2 30 39068
"4454" 6 36 36608
"4455" 16 32 13601
"4456" 8 60 56281
"4457" 10 31 25059
"4458" 10 38 30772
"4459" 28 38 5000
"4460" 8 53 49266
"4461" 16 102 80889
"4462" 9 90 82428
"4463" 29 40 5000
"4464" 17 34 13552
"4465" 8 130 122864
"4466" 5 35 38621
"4467" 20 34 8078
"4468" 23 31 5000
"4469" 7 73 70891
"4470" 27 33 5000
"4471" 7 76 72777
"4472" 22 54 23066
"4473" 21 34 5278
"4474" 7 30 29651
"4475" 11 65 54233
"4476" 24 31 5000
"4477" 8 39 36049
"4478" 21 62 31831
"4479" 29 33 5000
"4480" 7 37 36584
"4481" 5 45 48284
"4482" 14 39 23734
"4483" 26 35 5000
"4484" 27 48 6179
"4485" 26 39 5000
"4486" 28 94 47724
"4487" 22 31 5000
"4488" 29 32 5000
"4489" 25 50 12521
"4490" 3 34 42080
"4491" 24 35 5000
"4492" 2 34 43081
"4493" 13 36 23584
"4494" 3 61 67114
"4495" 16 37 18592
"4496" 11 81 70572
"4497" 30 76 27394
"4498" 24 60 24310
"4499" 11 37 27417
"4500" 18 41 17975
"4501" 14 62 46351
"4502" 28 47 5000
"4503" 27 43 5000
"4504" 13 41 27601
"4505" 30 69 20744
"4506" 2 42 51782
"4507" 27 90 46804
"4508" 6 48 48392
"4509" 1 44 54742
"4510" 22 31 5000
"4511" 18 50 26670
"4512" 10 39 31285
"4513" 26 42 5000
"4514" 10 103 92586
"4515" 23 91 55931
"4516" 4 56 60191
"4517" 18 43 19825
"4518" 6 60 59873
"4519" 24 31 5000
"4520" 20 36 9033
"4521" 9 33 27725
"4522" 12 36 25253
"4523" 15 72 53556
"4524" 17 43 21822
"4525" 3 67 73419
"4526" 8 99 93585
"4527" 6 36 37849
"4528" 29 96 48232
"4529" 2 38 47352
"4530" 16 65 45226
"4531" 0 39 52160
"4532" 19 51 25281
"4533" 26 105 62559
"4534" 5 39 41457
"4535" 7 46 44841
"4536" 6 40 41221
"4537" 18 48 24640
"4538" 16 45 26211
"4539" 26 38 5000
"4540" 19 36 10607
"4541" 9 30 25733
"4542" 29 38 5000
"4543" 7 31 30809
"4544" 28 42 5000
"4545" 1 32 43115
"4546" 22 45 12579
"4547" 1 67 76405
"4548" 10 63 55194
"4549" 22 48 16678
"4550" 14 36 21087
"4551" 0 38 51914
"4552" 23 46 12529
"4553" 26 75 34272
"4554" 10 90 80432
"4555" 19 36 10771
"4556" 0 43 56437
"4557" 29 43 5000
"4558" 23 65 32049
"4559" 11 32 22744
"4560" 16 36 16615
"4561" 20 32 5156
"4562" 7 32 31086
"4563" 18 96 70425
"4564" 24 41 5624
"4565" 3 33 40594
"4566" 2 119 123849
"4567" 4 32 37567
"4568" 29 37 5000
"4569" 26 36 5000
"4570" 25 60 22278
"4571" 24 35 5000
"4572" 7 71 68553
"4573" 11 44 35395
"4574" 15 40 23172
"4575" 9 36 30900
"4576" 2 51 59092
"4577" 24 36 5000
"4578" 25 49 12019
"4579" 19 77 49765
"4580" 11 36 27676
"4581" 26 36 5000
"4582" 7 42 40940
"4583" 24 40 5000
"4584" 4 49 53911
"4585" 4 61 65220
"4586" 2 69 75851
"4587" 12 97 82900
"4588" 15 49 31521
"4589" 21 69 39358
"4590" 19 41 14664
"4591" 6 34 35948
"4592" 1 43 53486
"4593" 22 55 23397
"4594" 9 34 29043
"4595" 22 55 23328
"4596" 4 39 43505
"4597" 17 37 16569
"4598" 22 54 22089
"4599" 24 42 6546
"4600" 15 37 19576
"4601" 1 49 59576
"4602" 14 58 42047
"4603" 27 31 5000
"4604" 30 42 5000
"4605" 9 45 38798
"4606" 7 44 42905
"4607" 7 43 41487
"4608" 27 67 24704
"4609" 3 73 77894
"4610" 10 42 34251
"4611" 29 31 5000
"4612" 19 90 62227
"4613" 19 49 23037
"4614" 12 31 20397
"4615" 4 54 58624
"4616" 17 47 25023
"4617" 24 39 5000
"4618" 8 53 48735
"4619" 6 30 31572
"4620" 21 98 65155
"4621" 20 34 6995
"4622" 11 60 49971
"4623" 18 39 15835
"4624" 28 32 5000
"4625" 13 33 20099
"4626" 15 46 27771
"4627" 21 32 5000
"4628" 18 30 7609
"4629" 26 33 5000
"4630" 4 31 36737
"4631" 12 119 103790
"4632" 21 45 15740
"4633" 17 41 19379
"4634" 12 58 46623
"4635" 16 58 37561
"4636" 17 91 67353
"4637" 17 35 14412
"4638" 2 38 46201
"4639" 20 31 5000
"4640" 4 39 43520
"4641" 19 39 13528
"4642" 14 40 24637
"4643" 5 33 36343
"4644" 25 41 5000
"4645" 20 51 24355
"4646" 16 49 29941
"4647" 15 37 20262
"4648" 2 39 48361
"4649" 6 40 40333
"4650" 17 59 37195
"4651" 3 36 42558
"4652" 7 38 37041
"4653" 12 126 110070
"4654" 22 74 41301
"4655" 7 32 32394
"4656" 4 37 42205
"4657" 6 70 69803
"4658" 25 34 5000
"4659" 5 43 45496
"4660" 9 41 34878
"4661" 26 35 5000
"4662" 24 64 28395
"4663" 17 46 25081
"4664" 16 33 14932
"4665" 9 32 27042
"4666" 5 63 64289
"4667" 5 40 42331
"4668" 16 34 15630
"4669" 0 58 71012
"4670" 27 36 5000
"4671" 10 35 28573
"4672" 2 59 67459
"4673" 23 40 7133
"4674" 25 31 5000
"4675" 28 33 5000
"4676" 7 46 44310
"4677" 12 77 64178
"4678" 13 38 24521
"4679" 29 39 5000
"4680" 24 38 5000
"4681" 23 31 5000
"4682" 29 94 46726
"4683" 28 33 5000
"4684" 5 79 79874
"4685" 28 63 18660
"4686" 7 36 34762
"4687" 25 52 14844
"4688" 3 31 38351
"4689" 15 34 16574
"4690" 13 31 18212
"4691" 19 34 10507
"4692" 17 80 56801
"4693" 11 55 44675
"4694" 8 37 34159
"4695" 4 50 53705
"4696" 14 34 18954
"4697" 15 92 72138
"4698" 8 84 78672
"4699" 29 35 5000
"4700" 3 68 73608
"4701" 1 48 58354
"4702" 9 56 49552
"4703" 5 68 69207
"4704" 1 45 55983
"4705" 5 64 65875
"4706" 19 45 19961
"4707" 23 71 37164
"4708" 26 32 5000
"4709" 27 35 5000
"4710" 27 43 5000
"4711" 7 71 68569
"4712" 9 53 46863
"4713" 17 41 19645
"4714" 26 33 5000
"4715" 2 72 79411
"4716" 1 79 88438
"4717" 0 57 69104
"4718" 18 39 15695
"4719" 15 30 13871
"4720" 13 38 25094
"4721" 9 33 27443
"4722" 19 43 17511
"4723" 1 57 66827
"4724" 2 50 58209
"4725" 16 79 58718
"4726" 20 46 19049
"4727" 8 65 61377
"4728" 17 42 21597
"4729" 27 39 5000
"4730" 12 49 36867
"4731" 15 63 45380
"4732" 9 87 79908
"4733" 24 71 34842
"4734" 10 43 36464
"4735" 18 31 7915
"4736" 4 30 36155
"4737" 17 31 9467
"4738" 5 44 47218
"4739" 0 31 44390
"4740" 15 50 32519
"4741" 0 33 46158
"4742" 6 50 50186
"4743" 14 49 33231
"4744" 24 50 14186
"4745" 27 54 11631
"4746" 5 34 36746
"4747" 20 49 21841
"4748" 1 125 131374
"4749" 13 61 46370
"4750" 22 48 15382
"4751" 29 37 5000
"4752" 12 45 34457
"4753" 4 33 39405
"4754" 12 64 51410
"4755" 27 35 5000
"4756" 24 47 11488
"4757" 9 62 56277
"4758" 11 52 41994
"4759" 30 35 5000
"4760" 4 37 41291
"4761" 6 42 42871
"4762" 1 43 53808
"4763" 1 32 42617
"4764" 19 31 5635
"4765" 1 49 59908
"4766" 22 38 7640
"4767" 25 41 5000
"4768" 2 88 94551
"4769" 19 53 27328
"4770" 22 37 5806
"4771" 26 49 9727
"4772" 10 34 27685
"4773" 19 44 17918
"4774" 28 134 85706
"4775" 23 55 21235
"4776" 13 43 29824
"4777" 28 30 5000
"4778" 29 42 5000
"4779" 28 80 34981
"4780" 17 32 12139
"4781" 6 34 35717
"4782" 17 46 25172
"4783" 18 69 43549
"4784" 28 34 5000
"4785" 22 53 21358
"4786" 26 39 5000
"4787" 13 37 23904
"4788" 27 49 7282
"4789" 3 35 41978
"4790" 5 43 45107
"4791" 29 33 5000
"4792" 11 32 23349
"4793" 29 36 5000
"4794" 15 57 38972
"4795" 3 69 74058
"4796" 6 59 58172
"4797" 17 56 33562
"4798" 9 30 25531
"4799" 5 50 52877
"4800" 10 54 46644
"4801" 17 71 48567
"4802" 3 51 57405
"4803" 19 93 65191
"4804" 19 85 57891
"4805" 28 46 5000
"4806" 13 49 34730
"4807" 19 45 19235
"4808" 4 47 51779
"4809" 30 43 5000
"4810" 2 61 68680
"4811" 19 34 9579
"4812" 30 72 23577
"4813" 17 74 50159
"4814" 7 33 31898
"4815" 22 52 19637
"4816" 5 34 37425
"4817" 28 54 10075
"4818" 4 35 40586
"4819" 1 50 60851
"4820" 17 90 66581
"4821" 29 49 5000
"4822" 13 58 44494
"4823" 30 48 5000
"4824" 16 41 21908
